,scenario,bus_idx,phase,installed_kW,violation
809,EV_bus_42_iter_9,42,B,2.862092739152025,Overvoltage
810,EV_bus_42_iter_10,42,A,3.7288927556044045,Overvoltage
811,EV_bus_42_iter_11,42,B,2.142054696682405,Overvoltage
812,EV_bus_42_iter_12,42,A,2.200113991602973,Overvoltage
813,EV_bus_42_iter_13,42,A,2.276487544474848,Overvoltage
814,EV_bus_42_iter_14,42,A,4.615892520549834,Overvoltage
815,EV_bus_42_iter_15,42,B,3.947375254889998,Overvoltage
816,EV_bus_42_iter_16,42,A,2.2083145933166484,Overvoltage
817,EV_bus_42_iter_17,42,B,3.1050013012754265,Overvoltage
818,EV_bus_42_iter_18,42,B,1.033545161679644,Overvoltage
819,EV_bus_42_iter_19,42,A,4.502332829553981,Overvoltage
820,EV_bus_42_iter_20,42,B,4.688664467654861,Overvoltage
821,EV_bus_42_iter_21,42,A,1.3200327215695498,Overvoltage
822,EV_bus_42_iter_22,42,C,3.5805683189160464,Overvoltage
823,EV_bus_42_iter_23,42,C,1.1254420208836846,Overvoltage
824,EV_bus_42_iter_24,42,A,4.150611480509321,Overvoltage
825,EV_bus_42_iter_25,42,B,1.369643960419241,Overvoltage
826,EV_bus_42_iter_26,42,B,3.4281403298463027,Overvoltage
827,EV_bus_42_iter_27,42,C,4.122815938691581,Overvoltage
828,EV_bus_42_iter_28,42,A,3.5623538265431094,Overvoltage
829,EV_bus_42_iter_29,42,C,1.6049007637455568,Overvoltage
830,EV_bus_42_iter_30,42,A,1.6088208337855812,Overvoltage
831,EV_bus_42_iter_31,42,B,1.1392595361368159,Overvoltage
832,EV_bus_42_iter_32,42,B,2.604622246774285,Overvoltage
833,EV_bus_42_iter_33,42,B,1.29627070000994,Overvoltage
834,EV_bus_42_iter_34,42,B,3.161368432155164,Overvoltage
835,EV_bus_42_iter_35,42,B,3.901146181433013,Overvoltage
836,EV_bus_42_iter_36,42,B,1.5665074890013573,Overvoltage
837,EV_bus_42_iter_37,42,A,4.570272115699042,Overvoltage
838,EV_bus_42_iter_38,42,B,2.3024046909664744,Overvoltage
839,EV_bus_42_iter_39,42,C,2.081550486706284,Overvoltage
840,EV_bus_42_iter_40,42,C,3.8168549104849476,Overvoltage
841,EV_bus_42_iter_41,42,B,2.9052331565557687,Overvoltage
842,EV_bus_42_iter_42,42,A,1.9944140405494175,Overvoltage
843,EV_bus_42_iter_43,42,A,1.9367165910021455,Overvoltage
844,EV_bus_42_iter_44,42,B,2.0969176777233973,Overvoltage
845,EV_bus_42_iter_45,42,A,1.0271104737701378,Overvoltage
846,EV_bus_42_iter_46,42,B,4.300514272879722,Overvoltage
847,EV_bus_42_iter_47,42,A,3.3984092906589414,Overvoltage
848,EV_bus_42_iter_48,42,B,4.425617755216006,Overvoltage
849,EV_bus_42_iter_49,42,A,4.422368993973212,Overvoltage
850,EV_bus_45_iter_0,45,A,4.590939625012956,Overvoltage
851,EV_bus_45_iter_1,45,B,1.2669093439351786,Overvoltage
852,EV_bus_45_iter_2,45,B,2.2749368301458492,Overvoltage
853,EV_bus_45_iter_3,45,A,3.662553773106648,Overvoltage
854,EV_bus_45_iter_4,45,C,1.3993007494553082,Overvoltage
855,EV_bus_45_iter_5,45,A,3.3575021317788547,Overvoltage
856,EV_bus_45_iter_6,45,C,4.350232780069115,Overvoltage
857,EV_bus_45_iter_7,45,C,2.7791147376357013,Overvoltage
858,EV_bus_45_iter_8,45,B,2.8522067179536017,Overvoltage
859,EV_bus_45_iter_9,45,A,3.077582424873651,Overvoltage
860,EV_bus_45_iter_10,45,A,1.7649208450940885,Overvoltage
861,EV_bus_45_iter_11,45,A,4.925705644997498,Overvoltage
862,EV_bus_45_iter_12,45,B,3.324761731474743,Overvoltage
863,EV_bus_45_iter_13,45,B,4.286504589255543,Overvoltage
864,EV_bus_45_iter_14,45,A,2.9504373196710416,Overvoltage
865,EV_bus_45_iter_15,45,A,4.544306902261031,Overvoltage
866,EV_bus_45_iter_16,45,B,4.076771690754044,Overvoltage
867,EV_bus_45_iter_17,45,C,4.955265552611582,Overvoltage
868,EV_bus_45_iter_18,45,C,1.0589737108786723,Overvoltage
869,EV_bus_45_iter_19,45,C,1.809472668639974,Overvoltage
870,EV_bus_45_iter_20,45,C,2.1162397870931255,Overvoltage
871,EV_bus_45_iter_21,45,C,3.9212547837311496,Overvoltage
872,EV_bus_45_iter_22,45,B,4.295705331404007,Overvoltage
873,EV_bus_45_iter_23,45,B,2.009537272957783,Overvoltage
874,EV_bus_45_iter_24,45,A,4.389280753694335,Overvoltage
875,EV_bus_45_iter_25,45,C,4.5742601844207575,Overvoltage
876,EV_bus_45_iter_26,45,A,4.100944076529181,Overvoltage
877,EV_bus_45_iter_27,45,A,2.0885924713383694,Overvoltage
878,EV_bus_45_iter_28,45,B,3.8712985733958147,Overvoltage
879,EV_bus_45_iter_29,45,C,4.4008305313343765,Overvoltage
