time,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,LOAD9,LOAD10,LOAD11,LOAD12,LOAD13,LOAD14,LOAD15,LOAD16,LOAD17,LOAD18,LOAD19,LOAD20,LOAD21,LOAD22,LOAD23,LOAD24,LOAD25,LOAD26,LOAD27,LOAD28,LOAD29,LOAD30,LOAD31,LOAD32,LOAD33,LOAD34,LOAD35,LOAD36,LOAD37,LOAD38,LOAD39,LOAD40,LOAD41,LOAD42,LOAD43,LOAD44,LOAD45,LOAD46,LOAD47,LOAD48,LOAD49,LOAD50,LOAD51,LOAD52,LOAD53,LOAD54,LOAD55
07:10:00,0.00045700000000000005,4.4e-05,5.4e-05,0.00016600000000000002,0.000299,0.000199,5.5e-05,0.000537,5.9e-05,5.7e-05,0.000109,5.2e-05,0.000176,0.000171,0.000223,5.2e-05,4.8e-05,0.0005570000000000001,0.00182,0.0031579999999999998,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000153,3.4000000000000007e-05,0.000155,2.8e-05,0.00022,0.000314,5.3e-05,0.0036230000000000004,0.00016700000000000002,0.00034899999999999997,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00034399999999999996,5.2e-05,5.4e-05,0.00024,0.000133,5.3e-05,0.0005859999999999999,4.4999999999999996e-05,0.008894,0.000153,5.2e-05,0.000152,0.00016600000000000002,0.000107,0.000219,5.5e-05
07:11:00,0.0005729999999999999,4.4e-05,5.4e-05,0.00016600000000000002,0.000299,0.000199,5.5e-05,0.000537,5.9e-05,5.7e-05,0.000109,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0005570000000000001,0.00182,0.0031579999999999998,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000153,3.4000000000000007e-05,0.000155,2.8e-05,0.00022,0.000314,5.3e-05,0.0036230000000000004,0.00016700000000000002,4.4999999999999996e-05,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.000414,5.2e-05,5.4e-05,0.00024,0.000133,5.3e-05,0.0005859999999999999,4.4999999999999996e-05,0.008894,0.000153,5.2e-05,0.000152,0.00016600000000000002,0.000107,0.000219,5.5e-05
07:12:00,0.000473,4.4e-05,5.4e-05,0.00016600000000000002,0.000279,0.000156,5.5e-05,0.000537,5.9e-05,5.7e-05,6.900000000000001e-05,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0005570000000000001,0.00186,0.003297,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000153,3.4000000000000007e-05,0.000155,2.8e-05,0.00022,0.000314,5.3e-05,0.0036230000000000004,0.00016700000000000002,4.4999999999999996e-05,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00034399999999999996,5.2e-05,5.4e-05,0.00024,0.000133,0.00011300000000000001,0.0005859999999999999,4.4999999999999996e-05,0.008894,0.000153,0.00031,0.000152,0.00016600000000000002,0.000107,0.000219,5.5e-05
07:13:00,0.000473,4.4e-05,0.000244,0.00016600000000000002,0.000279,0.000156,5.5e-05,0.000537,5.9e-05,5.7e-05,6.900000000000001e-05,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.00047,0.00186,0.003297,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000153,3.4000000000000007e-05,0.000155,2.8e-05,0.00022,0.000294,5.3e-05,0.0034430000000000003,0.00016700000000000002,4.4999999999999996e-05,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.000474,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.0005859999999999999,4.4999999999999996e-05,0.0023650000000000003,0.000153,0.00031,0.000152,0.00016600000000000002,6.7e-05,0.000219,5.5e-05
07:14:00,0.000513,4.4e-05,0.000184,0.00016600000000000002,0.000279,0.000156,5.5e-05,0.000537,5.9e-05,5.7e-05,6.900000000000001e-05,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.00047,0.00186,0.003297,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000153,3.4000000000000007e-05,0.000155,2.8e-05,0.00022,0.000294,5.3e-05,0.0034430000000000003,0.00016700000000000002,4.4999999999999996e-05,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00033,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.000393,4.4999999999999996e-05,0.0023650000000000003,0.000153,0.00031,0.000152,0.00019700000000000002,0.000127,0.000219,5.5e-05
07:15:00,0.000583,4.4e-05,5.4e-05,0.00016600000000000002,0.000479,0.000156,5.5e-05,0.000537,5.9e-05,5.7e-05,6.900000000000001e-05,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.00067,0.00186,0.003297,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,5e-05,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,0.000294,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.0034700000000000004,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00037,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.000453,4.4999999999999996e-05,0.0023650000000000003,0.000153,0.00031,0.000152,0.00019700000000000002,0.000127,0.000219,5.5e-05
07:16:00,0.000583,4.4e-05,5.4e-05,0.00016600000000000002,0.000479,0.000156,0.000155,0.000657,5.9e-05,5.7e-05,6.900000000000001e-05,5.2e-05,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0007700000000000001,0.00186,0.003297,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,5e-05,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,0.000259,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.000604,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00037,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.000453,4.4999999999999996e-05,0.000118,0.000153,0.00031,0.000152,0.00019700000000000002,0.000127,0.000219,5.5e-05
07:17:00,0.000603,4.4e-05,5.4e-05,0.00016600000000000002,0.000519,0.000296,0.00019500000000000002,0.0005570000000000001,5.9e-05,5.7e-05,6.900000000000001e-05,0.000218,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0007700000000000001,0.00196,0.003337,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.000644,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00024,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.000453,4.4999999999999996e-05,0.000178,0.000153,0.00031,0.000152,0.00019700000000000002,0.000107,0.000219,5.5e-05
07:18:00,0.000603,4.4e-05,5.4e-05,0.00016600000000000002,0.000519,0.00019600000000000002,0.00019500000000000002,0.0005570000000000001,5.9e-05,5.7e-05,6.900000000000001e-05,0.000218,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0008910000000000001,0.00192,0.003337,4.4999999999999996e-05,0.00025100000000000003,0.000236,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.0005859999999999999,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00024,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.000453,4.4999999999999996e-05,0.000118,0.000355,0.00031,0.000152,0.00019700000000000002,0.000107,4.8e-05,5.5e-05
07:19:00,0.0006630000000000001,0.000244,0.000368,4.8e-05,0.000519,0.00019600000000000002,0.00019500000000000002,0.000537,5.9e-05,5.7e-05,6.900000000000001e-05,0.000218,0.000236,0.00033200000000000005,0.000223,5.2e-05,4.8e-05,0.0007880000000000001,0.00196,0.003337,4.4999999999999996e-05,0.00025100000000000003,5.5e-05,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.0005859999999999999,0.000144,4.4999999999999996e-05,5.2e-05,4.8e-05,0.00024,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,0.00011300000000000001,0.002702,4.4999999999999996e-05,0.000118,0.000355,0.00031,0.000164,0.0005340000000000001,0.000107,4.8e-05,5.5e-05
07:20:00,0.002489,0.000244,0.002526,0.00022700000000000002,0.000519,0.00019600000000000002,0.00019500000000000002,0.000537,5.9e-05,5.7e-05,8.9e-05,0.000218,0.00032500000000000004,0.00033200000000000005,5.3e-05,5.2e-05,4.8e-05,0.0007880000000000001,0.00196,0.003337,4.4999999999999996e-05,0.00025100000000000003,5.5e-05,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000603,0.00016700000000000002,4.4999999999999996e-05,0.000486,0.000144,4.4999999999999996e-05,0.000228,4.8e-05,0.00024,5.2e-05,5.4e-05,0.00024,2.9000000000000004e-05,5.3e-05,0.002702,4.4999999999999996e-05,0.000118,0.000355,0.00031,0.000224,0.000514,0.00016700000000000002,4.8e-05,5.5e-05
07:21:00,0.002449,0.000244,0.002526,0.00022700000000000002,0.000519,0.00019600000000000002,0.00019500000000000002,0.000379,5.9e-05,5.7e-05,0.000189,0.000218,0.00026500000000000004,0.00033200000000000005,5.3e-05,0.000323,4.8e-05,0.0007880000000000001,0.00196,0.003337,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000177,0.00035999999999999997,4.4999999999999996e-05,0.000486,0.000144,4.4999999999999996e-05,0.000228,4.8e-05,0.00024,5.2e-05,0.000215,0.00024,2.9000000000000004e-05,0.00021700000000000002,0.002702,4.4999999999999996e-05,0.000118,0.000355,0.00031,0.00027400000000000005,0.000514,0.000222,4.8e-05,5.5e-05
07:22:00,0.002449,0.000244,0.0025859999999999998,0.00022700000000000002,0.000519,0.00019600000000000002,0.00019500000000000002,0.000379,5.9e-05,5.7e-05,0.000189,0.000218,0.000377,0.00033200000000000005,5.3e-05,0.000358,4.8e-05,0.0007880000000000001,0.0018080000000000001,0.003357,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000177,0.00035999999999999997,0.000228,0.000472,0.000285,4.4999999999999996e-05,0.009797,4.8e-05,0.00024,5.2e-05,0.000215,0.00024,2.9000000000000004e-05,0.00021700000000000002,0.000453,4.4999999999999996e-05,0.000118,0.000256,0.00031,0.00027400000000000005,0.000514,0.000222,4.8e-05,5.5e-05
07:23:00,0.0023889999999999996,0.00034100000000000005,0.000214,0.00022700000000000002,0.000559,0.00019600000000000002,0.00019500000000000002,0.000379,5.9e-05,5.7e-05,0.00012900000000000002,0.000218,0.000377,0.00033200000000000005,5.3e-05,0.000358,4.8e-05,0.0007880000000000001,0.001768,0.003357,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.000472,0.000285,4.4999999999999996e-05,0.009797,4.8e-05,0.00024,5.2e-05,0.00013700000000000002,0.00024,2.9000000000000004e-05,0.000277,0.000473,4.4999999999999996e-05,0.000118,0.000256,0.00031,0.000264,0.000523,0.000222,4.8e-05,5.5e-05
07:24:00,0.0023889999999999996,0.00034100000000000005,0.000154,0.00022700000000000002,0.000559,0.00019600000000000002,0.00019500000000000002,0.00039900000000000005,5.9e-05,5.7e-05,0.000149,0.000218,0.000377,0.00021,5.3e-05,0.000458,4.8e-05,0.000728,0.001668,0.003357,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000441,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.000472,0.000285,4.4999999999999996e-05,0.009797,4.8e-05,0.00024,5.2e-05,9.7e-05,0.00024,2.9000000000000004e-05,0.000277,0.000513,0.00023300000000000003,0.000118,0.000256,0.00031,0.000324,0.000523,0.000222,4.8e-05,5.5e-05
07:25:00,0.0024289999999999997,0.00034100000000000005,0.000244,0.00022700000000000002,0.000559,0.00019600000000000002,0.00019500000000000002,0.00041099999999999996,0.00023300000000000003,5.7e-05,0.000149,0.000218,0.000277,0.00021,5.3e-05,0.000458,4.8e-05,0.011111000000000001,0.001668,0.003357,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.000472,0.00019600000000000002,4.4999999999999996e-05,0.000228,4.8e-05,0.00022500000000000002,5.2e-05,9.7e-05,0.00024,2.9000000000000004e-05,0.000297,0.000533,0.00023300000000000003,0.000118,0.000256,0.00031,0.000324,0.000523,0.000222,4.8e-05,5.5e-05
07:26:00,0.002319,0.00034100000000000005,0.000244,0.00022700000000000002,0.000559,0.00019600000000000002,0.000135,0.0005809999999999999,0.00023300000000000003,5.7e-05,0.00012900000000000002,0.000218,0.00026500000000000004,0.00021,5.3e-05,0.000458,4.8e-05,0.011156000000000001,0.001668,0.003357,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,2.8e-05,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.000492,0.00019600000000000002,4.4999999999999996e-05,0.000228,4.8e-05,0.00022500000000000002,5.2e-05,9.7e-05,0.00024,2.9000000000000004e-05,0.000297,0.000533,0.00023300000000000003,0.00022600000000000002,0.000256,0.00031,0.000324,0.000523,0.000242,4.8e-05,5.5e-05
07:27:00,0.002319,0.00034100000000000005,0.000154,0.00022700000000000002,0.000559,0.000279,0.000135,0.0005809999999999999,0.00023300000000000003,5.7e-05,0.000189,0.000218,0.00026500000000000004,0.00021,5.3e-05,0.000498,4.8e-05,0.011156000000000001,0.0005300000000000001,0.00025,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000191,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.010197,0.00019600000000000002,4.4999999999999996e-05,0.000228,4.8e-05,0.00022500000000000002,5.2e-05,9.7e-05,0.00024,2.9000000000000004e-05,0.000297,0.000533,0.00023300000000000003,0.00022600000000000002,0.000256,0.00031,0.000125,0.000523,0.000242,4.8e-05,5.5e-05
07:28:00,0.002359,0.00034100000000000005,0.000154,0.00022700000000000002,0.000559,0.000279,0.000135,0.0005809999999999999,0.00023300000000000003,0.00016900000000000002,0.000189,0.000218,0.00026500000000000004,0.00021,5.3e-05,0.000498,4.8e-05,0.000773,0.0005300000000000001,0.00031,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.010197,0.00019600000000000002,4.4999999999999996e-05,0.00033800000000000003,4.8e-05,0.00022500000000000002,5.2e-05,9.7e-05,0.00024,2.9000000000000004e-05,0.000297,0.00040899999999999997,0.00023300000000000003,0.00022600000000000002,0.000256,0.00031,0.000125,0.000523,0.000202,4.8e-05,5.5e-05
07:29:00,0.002359,0.00034100000000000005,0.000154,0.00022700000000000002,0.000359,0.000279,0.000135,0.0005809999999999999,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.00026500000000000004,0.00021,5.3e-05,0.000498,4.8e-05,0.000833,0.000348,0.00031,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.010197,0.00019600000000000002,4.4999999999999996e-05,0.00033800000000000003,4.8e-05,0.00022500000000000002,5.2e-05,0.00013700000000000002,0.00024,0.000228,0.000297,0.00040899999999999997,0.00023300000000000003,0.00022600000000000002,0.000256,0.00031,0.000125,0.000514,0.000202,4.8e-05,5.5e-05
07:30:00,0.002359,0.00034100000000000005,0.000154,0.00022700000000000002,0.000319,0.000279,0.000135,0.000646,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.00026500000000000004,0.00021,5.3e-05,0.000498,4.8e-05,0.000893,0.000388,0.00031,4.4999999999999996e-05,0.00025100000000000003,0.000155,5.4e-05,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,5.3e-05,0.000177,0.00025,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.00047799999999999996,4.8e-05,0.00022500000000000002,5.2e-05,0.000237,0.00024,0.000228,0.000297,0.00040899999999999997,0.00023300000000000003,0.00022600000000000002,0.000256,0.000206,0.000125,0.000523,0.000202,4.8e-05,5.5e-05
07:31:00,0.002359,0.00034100000000000005,0.000154,0.00022700000000000002,0.000331,0.000279,0.000135,0.00046,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.001863,4.9000000000000005e-05,5.3e-05,0.000498,4.8e-05,0.000893,0.000488,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,0.000177,0.00025,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.00047799999999999996,4.8e-05,0.00022500000000000002,5.2e-05,0.000237,0.00024,0.000228,0.000277,0.00039700000000000005,0.00023300000000000003,0.00022600000000000002,0.000256,0.000206,0.000125,0.000623,4.7000000000000004e-05,4.8e-05,5.5e-05
07:32:00,0.002359,0.00034100000000000005,0.000154,0.00022700000000000002,0.000331,0.000279,0.000135,0.0005200000000000001,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.0019630000000000003,4.9000000000000005e-05,5.3e-05,0.000498,4.8e-05,0.000893,0.000488,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,0.000177,0.00025,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.00047799999999999996,4.8e-05,0.00022500000000000002,5.2e-05,0.000237,5e-05,0.000228,0.000277,0.00040899999999999997,0.00023300000000000003,0.00022600000000000002,0.000256,5.2e-05,0.000125,0.000614,4.7000000000000004e-05,4.8e-05,5.5e-05
07:33:00,0.002319,0.00034100000000000005,0.000114,0.00022700000000000002,0.000331,0.00023899999999999998,0.000135,0.000415,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.0019630000000000003,4.9000000000000005e-05,5.3e-05,0.00046300000000000003,4.8e-05,0.000893,0.000488,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,5.6e-05,0.00025,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.000438,4.8e-05,0.000285,0.00019600000000000002,0.000237,5e-05,0.000288,0.000277,0.00040899999999999997,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.00022500000000000002,0.00045400000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:34:00,0.002319,0.00034100000000000005,0.000114,0.00022700000000000002,0.000331,0.00023899999999999998,0.000135,0.00040100000000000004,0.00023300000000000003,0.00016900000000000002,0.000189,0.000381,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,5.6e-05,0.00025,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.0005380000000000001,4.8e-05,0.000285,0.00019600000000000002,0.00017199999999999998,5e-05,0.000288,0.000277,0.00040899999999999997,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00045400000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:35:00,0.002319,0.00034100000000000005,0.000114,0.00022700000000000002,0.000331,0.00023899999999999998,0.000135,0.00040100000000000004,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000381,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,5.6e-05,5.7e-05,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.000448,4.8e-05,0.000285,0.00019600000000000002,0.00017199999999999998,5e-05,0.000288,0.000277,0.00040899999999999997,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:36:00,0.002319,0.00034100000000000005,0.000114,0.00022700000000000002,0.000331,0.00023899999999999998,0.000135,0.00040100000000000004,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000381,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.000381,3.4000000000000007e-05,5.1e-05,0.000242,0.000275,5.3e-05,8.1e-05,5.6e-05,5.7e-05,0.000228,0.000527,0.00019600000000000002,4.4999999999999996e-05,0.0005480000000000001,4.8e-05,0.000345,0.00019600000000000002,0.00031800000000000003,5e-05,0.000228,0.000277,0.000421,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:37:00,0.002319,0.00034100000000000005,0.000114,0.00022700000000000002,0.000331,0.000199,0.000155,0.00040100000000000004,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000381,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.00024,3.4000000000000007e-05,5.1e-05,0.000242,5.4e-05,5.3e-05,8.1e-05,5.6e-05,5.7e-05,0.000228,0.000592,0.00019600000000000002,4.4999999999999996e-05,0.000588,4.8e-05,0.000285,0.00019600000000000002,0.00031800000000000003,5e-05,0.000288,0.000277,0.000421,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:38:00,0.002475,0.000495,0.000114,0.00022700000000000002,0.000331,0.000199,0.000155,0.00046100000000000004,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000381,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,0.000155,0.00016900000000000002,0.00024,3.4000000000000007e-05,0.00026700000000000004,0.000242,5.4e-05,5.3e-05,8.1e-05,5.6e-05,5.7e-05,0.000228,0.000592,0.00019600000000000002,4.4999999999999996e-05,0.0005480000000000001,4.8e-05,0.000285,0.00019600000000000002,0.000378,5e-05,0.000288,0.000277,0.000421,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:39:00,0.002525,0.000495,0.000114,0.00022700000000000002,0.000431,0.000199,0.000155,0.00046100000000000004,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000215,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.000893,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,5.5e-05,0.00016900000000000002,0.00024,3.4000000000000007e-05,0.00026700000000000004,0.000242,5.4e-05,5.3e-05,0.00014099999999999998,5.6e-05,5.7e-05,0.000228,0.002866,0.00019600000000000002,4.4999999999999996e-05,0.0005480000000000001,4.8e-05,0.000285,0.00038500000000000003,0.000378,5e-05,0.000228,0.000277,0.000421,0.00023300000000000003,0.000214,0.000256,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:40:00,0.002525,0.000495,0.000114,0.00022700000000000002,0.000431,0.001978,0.000315,0.00029099999999999997,0.00023300000000000003,0.00016900000000000002,0.00012900000000000002,0.000215,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.0006720000000000001,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,5.5e-05,0.00016900000000000002,0.00024,3.4000000000000007e-05,0.00026700000000000004,0.000242,5.4e-05,5.3e-05,0.00014099999999999998,5.6e-05,5.7e-05,0.000228,0.002866,0.00019600000000000002,4.4999999999999996e-05,0.000588,4.8e-05,0.000285,0.00038500000000000003,0.00033800000000000003,5e-05,0.000268,0.000337,0.000421,0.00023300000000000003,0.000214,5.4e-05,5.2e-05,0.000285,0.00046300000000000003,4.7000000000000004e-05,4.8e-05,5.5e-05
07:41:00,0.002475,0.00019800000000000002,0.000114,0.00022700000000000002,0.000431,0.002018,0.000315,0.00029099999999999997,0.00023300000000000003,0.00016900000000000002,4.9000000000000005e-05,0.000215,0.00040500000000000003,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.0006720000000000001,0.000473,5.1e-05,4.4999999999999996e-05,5.4e-05,5.5e-05,0.00016900000000000002,0.00034,3.4000000000000007e-05,0.00026700000000000004,2.8e-05,5.4e-05,5.3e-05,8.1e-05,0.000384,5.7e-05,0.000228,0.002846,0.00019600000000000002,4.4999999999999996e-05,0.000588,4.8e-05,0.000285,0.00038500000000000003,0.00033800000000000003,5e-05,0.000328,0.000337,0.000421,0.00023300000000000003,0.000214,5.4e-05,5.2e-05,0.000285,0.00028599999999999996,4.7000000000000004e-05,4.8e-05,5.5e-05
07:42:00,0.002475,0.00019800000000000002,0.000114,4.8e-05,0.000319,0.002018,0.000255,0.00029099999999999997,0.00023300000000000003,0.00016900000000000002,4.9000000000000005e-05,0.000215,0.00032500000000000004,4.9000000000000005e-05,0.00011300000000000001,0.000594,4.8e-05,0.0006720000000000001,0.000533,5.1e-05,4.4999999999999996e-05,5.4e-05,5.5e-05,0.00016900000000000002,0.00034,3.4000000000000007e-05,0.00026700000000000004,2.8e-05,5.4e-05,5.3e-05,8.1e-05,0.000384,5.7e-05,0.000228,0.000592,5.5e-05,4.4999999999999996e-05,0.000352,4.8e-05,0.000285,0.00038500000000000003,0.00033800000000000003,5e-05,0.000288,0.00039700000000000005,0.000421,0.00023300000000000003,0.002473,5.4e-05,5.2e-05,0.000491,0.00028599999999999996,4.7000000000000004e-05,4.8e-05,5.5e-05
